BuyerID,BuyerName,BuyerAge,BuyerGender,BuyerSalary
726,Allison Barber,59,female,7238.34
727,Gerald Moore,12,female,6137.6
728,Terry Curtis,69,male,10283.48
729,David Phillips,33,female,3894.51
730,Autumn Taylor,35,male,9107.23
731,Luke Nolan,42,female,3682.29
732,Michael Hunt,63,female,6935.67
733,Peter Lawrence,40,male,10608.51
734,Erin Blair,50,female,6806.24
735,Travis Adams,58,male,8587.56
736,Marc Martinez,56,male,9382.31
737,Brooke Macias,26,female,8153.67
738,Kenneth Wagner,51,female,9340.38
739,Erin Bonilla,21,female,6320.95
740,Tyler Sweeney,22,female,7406.18
741,Jeff Harrington,52,female,6833.6
742,Erika Miller,32,male,5907.0
743,Kimberly Torres,30,male,3505.23
744,Olivia Smith,13,female,6362.11
745,Elizabeth Ortiz,37,male,10302.17
746,Kayla Johnson,70,male,10307.86
747,Michael Andrews,21,female,3832.73
748,Cheryl Smith,65,female,5210.16
749,Bradley Finley,48,female,8660.23
750,Paul Franklin,48,female,7523.6
751,William Jackson,44,male,9975.28
752,Ryan Franklin,57,male,8342.58
753,Kirk Romero,18,female,9803.37
754,Scott Adams,42,male,4872.33
755,John Wilson,18,female,5465.12
756,Paul Holland,55,male,7780.83
757,Ethan Elliott,15,male,9803.37
758,Robert Austin,72,female,5938.45
759,Matthew Ellis,52,female,8545.64
760,Vicki James,58,male,9277.95
761,William Burns,24,male,5464.06
762,Diane Griffith,57,male,8680.95
763,Alicia Garcia,31,male,8543.33
764,Amanda Mueller,58,male,5615.68
765,Melissa Schultz,24,female,10551.97
766,Terry Sims,63,female,4865.6
767,Derrick Jordan,14,male,5003.65
768,Robert Sherman,68,female,8149.78
769,Alexa Smith,16,male,5545.24
770,Brittany West,67,female,10049.28
771,Rebecca Quinn,73,male,4415.29
772,Antonio Ford,58,female,10270.57
773,Joel Solis,62,female,9590.03
774,Matthew Ward,56,female,9879.47
775,Robert Mcdaniel,47,male,5004.17
776,Ashley Park,48,male,8888.58
777,Sandra Miller,63,female,6188.99
778,Ryan Martin,73,female,8507.76
779,David Jones,38,female,10985.89
780,Emily Murphy,19,female,5948.87
781,Christine Smith,66,male,7109.8
782,Justin Watts,40,female,7464.38
783,Thomas Gray,16,male,8890.29
784,Evan Carrillo,27,male,6584.63
785,Matthew Huffman,44,female,4407.52
786,Tyler Baker,52,female,6121.12
787,Morgan Foster,37,female,4068.37
788,Whitney Chang,52,male,9864.04
789,Lisa Barrett,31,male,4590.97
790,Bethany Hill,40,male,6816.7
791,Alex Jones,16,male,8182.01
792,Jared Harrell,25,male,6104.44
793,Michael Grant,45,male,6148.77
794,Samuel Brown,47,male,10924.04
795,Lauren Rice,54,female,7369.8
796,Jessica Elliott,16,female,9743.47
797,Tristan Malone,51,male,6383.9
798,Larry Melton,45,female,7762.43
799,James Smith,15,female,5560.02
800,Heidi Robertson,44,female,7961.04
801,Jennifer Fox,44,female,4005.71
802,Julia Brown,13,male,8274.9
803,Jacob Spencer,67,female,4573.66
804,Denise Quinn,42,female,9604.21
805,Matthew Woodard,44,female,8495.03
806,Derek Nguyen,67,female,5113.65
807,Jeffrey Ray,67,female,9007.36
808,Daniel Harris,16,male,8617.3
809,Brittany Cortez,73,female,4248.71
810,Wendy Vazquez,44,female,8576.32
811,Marie Lynn,52,female,5593.46
812,Sarah Valentine,30,male,6132.26
813,Teresa Jackson,21,female,8428.27
814,Brandon Miller,16,female,5472.47
815,Amanda Rosales,25,male,3912.91
816,Joshua Harmon,42,female,9165.99
817,Mark Hancock,61,male,6471.16
818,Sheena Turner,15,female,10009.92
819,Richard Ramirez,18,female,8198.51
820,Matthew Shelton,74,male,7833.55
821,Amy Camacho,17,male,3669.17
822,Shannon Brown,33,male,7038.01
823,Felicia Perkins,22,male,7508.6
824,Pamela Gonzalez,66,female,7108.05
825,Robert Griffin,31,female,4061.88
826,Christopher Lee,68,female,7415.27
827,Joshua Heath,75,female,4056.7
828,Heather Joyce,52,female,5181.18
829,Jeffrey Thomas,48,female,6451.27
830,Carlos Ruiz,40,female,7162.23
831,Cheryl Ramirez,48,female,8991.33
832,Alexis Turner,44,female,6428.8
833,Randy Ruiz,60,male,4162.37
834,Jason Weber,67,female,5291.49
835,Philip Thomas,66,male,6721.89
836,Kristy Myers,57,male,6921.32
837,Randy Johnson,36,female,4245.54
838,Amanda Silva,12,female,4434.57
839,Teresa Sanders,35,male,6085.76
840,Matthew Irwin,12,male,8310.9
841,Tammy Murray,67,female,8882.49
842,Benjamin Turner,35,male,10809.1
843,Sarah Hopkins,22,male,8161.2
844,Alison Silva,33,male,6480.12
845,Ashley Smith,39,female,6438.73
846,Nathan Lopez,50,female,9634.96
847,David Jenkins,74,male,5515.17
848,Brandon Ruiz,60,male,4314.39
849,Jessica Davis,27,male,3668.79
850,Joshua Petersen,41,female,8871.4
851,Kristin Roberts,58,male,9124.85
852,Patrick Hart,31,female,5023.65
853,Marcus Phillips,35,male,10272.17
854,Paul Martin,69,female,9315.36
855,Natalie Stout,24,male,5039.59
856,Alexis Sexton,52,male,6590.93
857,Logan Espinoza,16,male,4538.5
858,Philip Howard,32,female,9951.62
859,Maria Smith,28,male,10088.83
860,Nancy Gonzalez,70,male,10284.13
861,Samuel Myers,54,female,9614.23
862,Taylor Joyce,46,male,7162.3
863,Carol Morgan,28,male,4360.47
864,Shawn Pittman,51,male,10350.29
865,Andrew Rice,33,female,8688.76
866,Kenneth Simmons,18,female,6829.49
867,Darlene Clarke,44,female,7089.65
868,David Moreno,26,male,9307.68
869,Karen Johnson,41,female,6792.13
870,Tyler Grant,65,male,7495.85
871,Paula Anderson,73,male,10971.04
872,Lee Houston,32,female,5829.51
873,Brandon Mendez,18,male,7309.2
874,Linda Brooks,55,male,7974.52
875,Kimberly Jones,32,female,9558.21
876,Alexander Fox,48,female,10741.59
877,Andrea Sanchez,19,male,7381.38
878,Gregory Daniel,22,female,4170.57
879,David White,42,male,7803.04
880,Jacob Rangel,52,female,6506.29
881,Amanda Odonnell,74,female,4232.99
882,Jason Hernandez,70,female,7425.88
883,Megan Herrera,22,male,6312.63
884,Wendy Sanchez,63,female,7024.65
885,Victoria Moss,28,female,6249.42
886,Angela Burgess,14,male,10286.58
887,Jessica Suarez,36,female,9671.26
888,Austin Young,73,female,4387.66
889,Robert Reynolds,61,female,6971.75
890,Jacob Gibson,55,female,6765.29
891,Jillian Jones,31,female,6397.67
892,Nathan Bailey,67,female,8312.34
893,Kevin Silva,31,male,6348.38
894,Ronald Crosby,32,male,10093.71
895,Bruce Foley,21,female,8274.28
896,Edward Barnett,64,female,6312.1
897,Jeffrey Nguyen,39,male,6640.43
898,Michael Reilly,20,male,4754.54
899,Matthew Watson,60,male,7775.35
900,Joseph Phillips,52,female,6384.92
901,Kevin Martinez,24,male,5330.22
902,Barry Brown,66,female,6583.95
903,Kevin Erickson,37,male,7762.25
904,Tara Kelly,49,male,8540.91
905,Holly Cruz,59,male,8775.18
906,Andrea Cross,26,male,8042.33
907,Michael Jackson,73,female,8027.7
908,Anna Hodges,67,male,6378.46
909,John Padilla,57,female,6344.99
910,Zachary Ramirez,38,male,5290.71
911,Sara Alvarez,54,male,5464.92
912,Marissa Allen,20,female,10225.51
913,Joseph Gonzalez,63,female,9949.83
914,Jeremy Kennedy,70,male,10081.09
915,Tina Frank,71,female,5309.43
916,Mary Kelley,49,male,7232.7
917,Steven Davis,46,male,7640.23
918,Renee Patel,58,female,8318.19
919,Melissa Fox,75,female,4804.39
920,Kathy Bradshaw,33,male,8154.93
921,Jennifer Pierce,72,male,4642.17
922,Amy Martinez,69,male,5798.95
923,William Simmons,36,male,3833.96
924,Michelle Martin,24,female,10013.88
925,Nicholas Jones,24,female,9332.93
926,Reginald Wright,44,female,5038.87
927,George Higgins,61,male,8675.55
928,Olivia Green,54,female,3673.24
929,Ethan Wood,67,male,5286.7
930,Kathy Reynolds,41,male,5766.18
931,William Wilson,45,male,6232.5
932,Leonard Alvarez,51,female,9796.03
933,Edward Hawkins,50,female,10782.69
934,John Powell,53,female,7717.17
935,Ronald Lee,15,female,5847.79
936,Laura Young,19,female,6285.78
937,Joe Kelley,58,male,7270.28
938,Chad Knight,21,female,5872.12
939,Michelle Thomas,64,female,5982.27
940,Danielle Tyler,40,female,10935.89
941,Nichole Powell,24,female,9530.23
942,Sarah Lewis,65,male,7423.85
943,James James,40,male,7876.7
944,Cathy Elliott,65,female,6216.38
945,Jose Ritter,32,female,3694.9
946,Michael Rangel,16,male,4659.84
947,Nicole Jones,18,male,6431.22
948,Ryan Martinez,57,male,8283.25
949,Sophia Castro,53,female,4170.06
950,Leon Gilbert,28,female,10469.76
951,Alexandra Mcgee,18,male,10302.46
952,Manuel Garcia,23,female,7840.49
953,Joshua Dunlap,38,female,5748.26
954,Robert Wilson,27,male,7526.89
955,Ryan Wheeler,75,female,10719.98
956,April Rojas,58,female,9167.55
957,Michael Mejia,25,female,4518.56
958,Tracy Prince,68,male,5461.28
959,Chris Williams,47,male,5544.2
960,Hayden James,63,female,5928.15
961,Kayla Cole,33,male,10379.01
962,Donald Phillips,23,male,7346.16
963,Andrea Brown,17,male,6352.09
964,Adam Nicholson,16,female,4708.02
965,Michelle Brown,21,male,8848.29
966,Maria Jones,49,male,5135.17
967,Alec Burgess,33,female,4695.27
968,Nicholas Smith,25,male,10106.56
969,Melissa Ramirez,32,female,10484.95
970,Aaron Patterson,32,female,8513.41
971,Jason Bowen,35,female,4341.19
972,Nathan Johnson,61,female,7456.72
973,Deborah Boone,41,female,9006.83
974,Kimberly Page,47,male,8613.46
975,Sydney Baker,52,male,6357.14
976,Elizabeth Gray,53,male,7135.99
977,Christine Mills,36,male,4870.77
978,Michelle Smith,42,male,6952.5
979,Elizabeth Neal,27,female,10914.89
980,Eric Griffin,33,female,9166.16
981,Cindy Lucas,38,female,8985.63
982,Meagan Webb,17,male,4815.78
983,Tara Davis,60,female,5603.24
984,Andre Stevens,53,male,7477.99
985,Alexander Cook,51,male,9731.39
986,Jeremy Nelson,61,male,4449.18
987,Shaun Foster,20,female,4363.75
988,Jasmine Hughes,26,male,9283.58
989,Robert Baker,16,female,8387.06
990,Diana Page,18,female,5802.29
991,Michael Miller,51,female,10313.08
992,Bryan Silva,69,male,10928.27
993,Debra Russell,22,female,10438.73
994,Cynthia Martin,18,male,8655.04
995,Joanne Vincent,32,female,7229.7
996,Karen Mccarthy,73,female,10309.21
997,Mary Reeves,22,male,3854.01
998,Michael Howard,69,female,5458.63
999,Tiffany Carr,68,female,3578.51
1000,Sandra Farrell,27,male,6416.44
1001,Monica Skinner,61,male,5162.36
1002,Dean Henson,22,male,3787.2
1003,Ronald Key,39,male,7316.79
1004,Carolyn Martin,15,male,7697.92
1005,Mario Rodriguez,50,female,9496.82
1006,Jennifer Farley,65,male,5355.66
1007,Jessica Jenkins,13,male,5867.12
1008,Mary Morales,35,male,9618.44
1009,Jenna Smith,47,female,9447.72
1010,Ashley Castillo,67,male,6927.47
1011,Andrew Ramsey,41,male,8440.7
1012,Gregory Holmes,53,female,10020.22
1013,Angela Yang,53,female,8737.21
1014,Adam Palmer,57,female,6141.57
1015,Denise Vazquez,34,male,9046.79
1016,Caitlyn Smith,38,female,10377.52
1017,Susan Jones,41,male,10767.28
1018,Dennis Anderson,61,male,8354.85
1019,Brian Bell,44,female,10834.75
1020,Mark Porter,47,female,8498.72
1021,Paul Lewis,51,male,5460.76
1022,Douglas Flores,57,female,8153.22
1023,Meghan Rose,16,male,3946.98
1024,Kathleen West,54,female,4444.19
1025,Linda Barnett,30,male,3711.29
1026,Claudia Davis,60,male,10961.54
1027,Shelby Garner,40,female,7703.92
1028,Karen Robinson,17,female,5035.75
1029,Ryan Mckinney,16,male,8719.54
1030,Katie Hansen,55,female,10462.68
1031,Kristin Hall,49,male,10489.77
1032,Ashley Nelson,27,male,9817.0
1033,Elizabeth Glenn,63,female,6189.05
1034,Chris Hall,67,female,10935.21
1035,Nathaniel Henry,27,male,7966.9
1036,Matthew Mendoza,67,male,8733.34
1037,Susan Lucas,36,male,3598.78
1038,Teresa Richards,73,female,9839.11
1039,John Davis,65,male,3535.47
1040,Kylie Ward,38,male,6445.78
1041,Gina Estes,29,female,9932.86
1042,Michael Hanson,58,male,8130.28
1043,Anthony Brown,17,male,5566.4
1044,Zachary Smith,55,male,5234.44
1045,Alexis Bradley,42,female,8329.61
1046,Andrea Brown,23,female,4297.95
1047,Colin Gonzalez,22,male,6144.15
1048,Ashley Butler,48,male,7145.52
1049,Tiffany Holland,18,female,3529.05
1050,Mckenzie Evans,17,male,3866.93
1051,Jessica Scott,46,male,4205.32
1052,Jason Hill,30,male,6167.49
1053,Virginia Adams,23,female,10588.69
1054,Scott Mayo,27,female,4667.63
1055,Katie Thompson,41,female,9033.62
1056,Erik Miller,40,female,10622.81
1057,Colton Jordan,65,female,10132.67
1058,Brianna Burton,23,male,5713.53
1059,Catherine Curry,38,male,5745.11
1060,Jessica Taylor,45,male,5360.4
1061,Christy Coleman,54,male,9698.66
1062,Donna Rivera,16,female,5660.7
1063,Holly Wallace,18,male,9061.99
1064,William Perez,67,male,7158.42
1065,Matthew Dorsey,56,male,10059.02
1066,Andrea Long,25,male,7391.8
1067,Ronald Williams,15,male,7341.5
1068,Brent Berry,44,female,5024.4
1069,George Yoder,13,male,7742.32
1070,David Garcia,64,female,4455.51
1071,Kendra Ramirez,30,female,8321.79
1072,Ashlee Bishop,13,male,9934.89
1073,April Wright,25,female,5594.78
1074,Frank Brown,36,male,8298.33
1075,Steven Sanders,44,female,6889.5
1076,Danny Barnes,66,male,5489.89
1077,Brandon Allison,32,female,7428.4
1078,Robert Smith,48,male,6235.98
1079,Jessica Vaughn,14,female,8467.75
1080,Sarah Velasquez,32,female,8394.3
1081,Carolyn Lewis,20,female,3688.5
1082,Joan Watson,52,male,7006.2
1083,Natasha Johnson,21,female,9651.04
1084,Susan Dixon,61,male,10619.99
1085,Susan Wallace,50,female,7660.82
1086,Mitchell Brown,18,female,6427.01
1087,Anne Russo MD,36,female,10211.7
1088,Jennifer Cook,53,male,10608.1
1089,John Harrison,61,female,5997.41
1090,Matthew Shea,53,male,5127.65
1091,Connie Robinson,14,male,4082.41
1092,Daniel Williams,29,male,5026.93
1093,Justin Huff,66,female,6761.13
1094,Robert Chapman,40,male,8279.81
1095,Karen King,41,male,6276.75
1096,Debra Walker,51,female,6220.29
1097,Jacqueline Dean,43,female,3899.34
1098,Robert Haynes,71,female,6889.82
1099,Scott Summers,40,male,7612.99
1100,Morgan Lucas,20,female,9240.8
1101,Julie Richards,45,male,6787.17
1102,Donna Howell,26,male,10048.55
1103,Mark Mcclain,68,male,5238.28
1104,Harry Brooks,64,female,9013.07
1105,Maria Anderson,18,female,3749.3
1106,Joshua Frost,56,male,5749.53
1107,Julie Hensley,49,male,4082.48
1108,Gilbert Chapman,42,male,3503.34
1109,Ryan Bolton,31,male,7555.57
1110,Heather Smith,26,male,6692.03
1111,Joel Williams,67,male,6619.75
1112,Erika Navarro,21,male,10720.85
1113,Corey Townsend,60,female,10161.69
1114,Kurt Griffin,43,female,6429.48
1115,Evelyn Ford,57,male,4420.16
1116,David Jones,17,female,8465.04
1117,Gary Kaufman,46,male,8883.64
1118,Carol Clark,33,male,7336.61
1119,Mary Taylor,73,female,10736.22
1120,Isaac Perez,33,male,6961.02
1121,Jill Hamilton,44,male,3865.27
1122,Scott Torres,21,male,7749.98
1123,Chloe Smith,38,male,6878.3
1124,Kelly Delgado,53,male,10593.98
1125,Bryan Knight,32,male,7124.4
1126,Monica Miller,26,male,6159.53
1127,Michael Ortiz,70,male,8278.01
1128,Brooke Snyder,26,female,9425.48
1129,Rebecca Smith,52,male,7362.06
1130,Matthew Hartman,68,female,4115.32
1131,Mark Smith,31,male,7468.97
1132,Pamela Cooke,65,female,10945.71
1133,Jacob Patel,65,female,6878.29
1134,Sean Atkins,72,female,8129.4
1135,Marvin Collins,56,female,5159.4
1136,James Mayer,75,female,7500.0
1137,Stacey Zhang,16,male,4442.75
1138,Jessica Walker,68,male,5891.42
1139,Douglas Patton,71,male,4105.5
1140,Mary Harrell,45,female,8232.26
1141,Mary Adams,18,female,10247.82
1142,Edward Rogers,46,male,9623.73
1143,Joseph Olson,14,female,9269.86
1144,Derek Wiggins,12,female,5740.2
1145,Paul Weber,54,female,9455.84
1146,Mallory Carter,17,female,8676.12
1147,Tony Bailey,57,female,3698.71
1148,Jason Pierce,25,male,10495.88
1149,Julie Collins,61,male,8981.53
1150,Guy Garcia,17,female,8530.05
1151,Shawn Salazar,57,male,4732.88
1152,Ashley Davies,33,male,8223.85
1153,Jesus Baker,16,male,10816.24
1154,James Campbell,22,female,8273.4
1155,Cheryl Brown,67,female,5030.57
1156,Kevin Schmidt,47,female,8776.43
1157,Ryan Hardin,73,female,4297.54
1158,Donna Kane,39,female,8580.05
1159,Alejandra Lamb,39,male,9711.82
1160,Daniel Gentry,55,female,7680.65
1161,Brandon Snyder,53,female,7938.11
1162,Kristina Lane,26,female,6588.87
1163,Jamie Rice,35,male,5040.99
1164,Melody Gonzalez,36,female,4145.03
1165,Robin Hayes,47,male,8714.27
1166,Barbara Hart,30,male,4116.31
1167,John Gibbs,51,female,7098.51
1168,Sarah Mcbride,39,female,9557.63
1169,Frederick Ellis,28,female,4717.66
1170,Shannon Johnson,34,male,8291.76
1171,Douglas Lewis,62,male,7776.29
1172,Tara Clark,74,female,5899.49
1173,Andrew Graham,37,female,10593.7
1174,Tracy Vargas,62,male,9651.82
1175,Jose Hanson,71,male,6358.46
1176,Sarah Rose,37,female,5889.46
1177,Daniel Cherry,36,female,10685.73
1178,Kelsey Bradley,49,female,9781.92
1179,Mike French,35,male,8396.96
1180,Jerry Duncan,22,male,5614.9
1181,Lori Anderson,29,male,9185.63
1182,Vickie Rogers,32,female,9804.63
1183,Renee Cobb,68,male,3872.58
1184,Amanda Roy,28,male,6219.13
1185,Andrew Sawyer,45,male,3782.63
1186,Robert Callahan,27,male,8234.87
1187,Teresa Morris,62,male,9116.26
1188,Lisa Alvarado,41,male,6217.16
1189,Kathryn Jordan,74,male,5199.36
1190,Brian Burton,71,male,5335.53
1191,Mary Davis,15,male,6254.91
1192,Cameron Church,41,male,5622.81
1193,Richard Lamb,54,male,10813.38
1194,Robert Nichols,64,female,7737.5
1195,James Barker,13,female,10661.48
1196,Devin Anderson,58,female,8736.64
1197,Jessica James,35,male,5575.24
1198,Rebecca Gill,13,female,9099.75
1199,Brian Carter,15,male,7999.6
1200,Krista Boyd DDS,74,male,5868.14
1201,William Hughes,38,female,3612.88
1202,Faith Williams,21,male,5066.4
1203,Robert Wallace,71,male,3571.64
1204,Sharon Murphy,36,female,7358.76
1205,Alicia Potter,54,male,6458.01
1206,Alfred Smith,42,male,4788.69
1207,Maria Moyer,27,male,10503.38
1208,Kayla Bauer,69,male,8806.05
1209,Tiffany Snyder,35,female,4684.21
1210,Karen Arroyo,22,female,5715.26
1211,Erica Smith,13,male,4796.47
1212,Mandy Moore,60,male,8254.63
1213,Danny Flores,31,male,8535.81
1214,Paul Barber,16,female,5535.91
1215,Michelle Gray,46,male,6608.6
1216,Edward Nelson,22,male,8057.95
1217,Martha Joseph,28,male,8163.82
1218,Heather Sanchez,26,female,3921.86
1219,Olivia Edwards,74,female,10548.48
1220,Julia Cardenas,70,female,8495.09
1221,Alicia Singh,21,female,9467.97
1222,Alyssa Collins,14,male,6457.42
1223,Eric Decker,18,female,7311.06
1224,Mary Burke,30,male,9430.84
1225,Anna Grimes,19,male,3773.44
1226,Antonio Ramirez,56,female,9051.32
1227,Ryan Jones,75,male,7718.66
1228,Robert Mcdonald,19,female,4607.16
1229,Brianna Hardin,61,male,4586.73
1230,Joseph Shelton,48,female,10632.72
1231,Chad Webster,18,male,5738.0
1232,John Brock,67,female,7998.06
1233,Anita Brown,16,male,10124.14
1234,Jeffrey Dawson,73,female,9756.6
1235,Joseph Campbell,24,male,6009.63
1236,Cameron Smith,72,female,9862.51
1237,Joseph Patel,14,male,8994.91
1238,Angela Jensen,33,male,3639.64
1239,Kristi Mckay,67,female,3949.33
1240,Joel Miller,43,male,8960.95
1241,Craig Perez,34,male,7102.98
1242,Luis Parker,64,male,9518.33
1243,Brandon Morales,18,female,7810.19
1244,Elizabeth Wu,49,female,5057.51
1245,Katelyn Ramos,50,male,8838.84
1246,Sue Collins,26,female,6925.25
1247,Julie Gregory,67,female,9179.49
1248,Ashley Lawson,61,male,6382.15
1249,Joann Graham,28,male,10951.89
1250,Emily Noble,63,male,5457.25
1251,Caitlin Valdez,18,female,10629.28
1252,Deborah Miller,43,male,5569.39
1253,Michael Potts,36,male,10122.79
1254,Antonio Wilson,53,female,6786.74
